target,station,city,unit,win_mkt,event_slug,event_id,rules_station_mentioned
2026-06-30,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-june-30-2026,643063,1
2026-07-01,CYYZ,toronto,C,36°C,highest-temperature-in-toronto-on-july-1-2026,649586,1
2026-07-01,EFHK,helsinki,C,24°C,highest-temperature-in-helsinki-on-july-1-2026,646506,1
2026-07-01,KATL,atlanta,F,94-95°F,highest-temperature-in-atlanta-on-july-1-2026,649597,1
2026-07-01,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-july-1-2026,649600,1
2026-07-01,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-july-1-2026,649596,1
2026-07-01,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-july-1-2026,649602,1
2026-07-01,KLAX,los-angeles,F,70-71°F,highest-temperature-in-los-angeles-on-july-1-2026,649603,1
2026-07-01,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-july-1-2026,649598,1
2026-07-01,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-july-1-2026,649604,1
2026-07-01,LTAC,ankara,C,31°C,highest-temperature-in-ankara-on-july-1-2026,646485,1
2026-07-01,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-july-1-2026,649605,1
2026-07-01,NZWN,wellington,C,12°C,highest-temperature-in-wellington-on-july-1-2026,646486,1
2026-07-01,SAEZ,buenos-aires,C,15°C,highest-temperature-in-buenos-aires-on-july-1-2026,649585,1
2026-07-01,SBGR,sao-paulo,C,27°C,highest-temperature-in-sao-paulo-on-july-1-2026,649584,1
2026-07-01,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-1-2026,646507,1
2026-07-01,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-july-1-2026,646492,1
2026-07-01,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-july-1-2026,646501,1
2026-07-02,CYYZ,toronto,C,34°C,highest-temperature-in-toronto-on-july-2-2026,653278,1
2026-07-02,EFHK,helsinki,C,20°C,highest-temperature-in-helsinki-on-july-2-2026,650221,1
2026-07-02,KATL,atlanta,F,98-99°F,highest-temperature-in-atlanta-on-july-2-2026,653289,1
2026-07-02,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-july-2-2026,653292,1
2026-07-02,KDAL,dallas,F,94-95°F,highest-temperature-in-dallas-on-july-2-2026,653288,1
2026-07-02,KHOU,houston,F,94-95°F,highest-temperature-in-houston-on-july-2-2026,653294,1
2026-07-02,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-july-2-2026,653295,1
2026-07-02,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-july-2-2026,653290,1
2026-07-02,KSFO,san-francisco,F,70-71°F,highest-temperature-in-san-francisco-on-july-2-2026,653296,1
2026-07-02,LTAC,ankara,C,34°C,highest-temperature-in-ankara-on-july-2-2026,650211,1
2026-07-02,MMMX,mexico-city,C,22°C,highest-temperature-in-mexico-city-on-july-2-2026,653297,1
2026-07-02,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-2-2026,650039,1
2026-07-02,SAEZ,buenos-aires,C,9°C,highest-temperature-in-buenos-aires-on-july-2-2026,653277,1
2026-07-02,SBGR,sao-paulo,C,26°C,highest-temperature-in-sao-paulo-on-july-2-2026,653276,1
2026-07-02,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-july-2-2026,650058,1
2026-07-02,WSSS,singapore,C,30°C,highest-temperature-in-singapore-on-july-2-2026,650043,1
2026-07-02,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-july-2-2026,650056,1
2026-07-03,CYYZ,toronto,C,35°C,highest-temperature-in-toronto-on-july-3-2026,657138,1
2026-07-03,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-july-3-2026,653838,1
2026-07-03,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-3-2026,657142,1
2026-07-03,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-july-3-2026,657145,1
2026-07-03,KDAL,dallas,F,96-97°F,highest-temperature-in-dallas-on-july-3-2026,657141,1
2026-07-03,KHOU,houston,F,96-97°F,highest-temperature-in-houston-on-july-3-2026,657147,1
2026-07-03,KLAX,los-angeles,F,72-73°F,highest-temperature-in-los-angeles-on-july-3-2026,657148,1
2026-07-03,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-july-3-2026,657143,1
2026-07-03,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-july-3-2026,657149,1
2026-07-03,LTAC,ankara,C,31°C,highest-temperature-in-ankara-on-july-3-2026,653817,1
2026-07-03,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-july-3-2026,657150,1
2026-07-03,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-3-2026,653818,1
2026-07-03,SAEZ,buenos-aires,C,10°C,highest-temperature-in-buenos-aires-on-july-3-2026,657137,1
2026-07-03,SBGR,sao-paulo,C,27°C,highest-temperature-in-sao-paulo-on-july-3-2026,657136,1
2026-07-03,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-july-3-2026,653839,1
2026-07-03,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-july-3-2026,653824,1
2026-07-03,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-july-3-2026,653833,1
2026-07-04,CYYZ,toronto,C,27°C or below,highest-temperature-in-toronto-on-july-4-2026,660805,1
2026-07-04,EFHK,helsinki,C,20°C,highest-temperature-in-helsinki-on-july-4-2026,657639,1
2026-07-04,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-4-2026,660809,1
2026-07-04,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-july-4-2026,660819,1
2026-07-04,KDAL,dallas,F,98-99°F,highest-temperature-in-dallas-on-july-4-2026,660808,1
2026-07-04,KHOU,houston,F,98-99°F,highest-temperature-in-houston-on-july-4-2026,660821,1
2026-07-04,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-4-2026,660822,1
2026-07-04,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-july-4-2026,660810,1
2026-07-04,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-july-4-2026,660823,1
2026-07-04,LTAC,ankara,C,30°C,highest-temperature-in-ankara-on-july-4-2026,657629,1
2026-07-04,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-july-4-2026,660824,1
2026-07-04,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-4-2026,657475,1
2026-07-04,SAEZ,buenos-aires,C,10°C,highest-temperature-in-buenos-aires-on-july-4-2026,660804,1
2026-07-04,SBGR,sao-paulo,C,20°C,highest-temperature-in-sao-paulo-on-july-4-2026,660803,1
2026-07-04,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-4-2026,657487,1
2026-07-04,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-july-4-2026,657479,1
2026-07-04,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-july-4-2026,657485,1
2026-07-05,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-july-5-2026,664381,1
2026-07-05,EFHK,helsinki,C,17°C,highest-temperature-in-helsinki-on-july-5-2026,661267,1
2026-07-05,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-5-2026,664385,1
2026-07-05,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-july-5-2026,664394,1
2026-07-05,KDAL,dallas,F,96-97°F,highest-temperature-in-dallas-on-july-5-2026,664384,1
2026-07-05,KHOU,houston,F,98-99°F,highest-temperature-in-houston-on-july-5-2026,664397,1
2026-07-05,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-5-2026,664398,1
2026-07-05,KMIA,miami,F,94-95°F,highest-temperature-in-miami-on-july-5-2026,664386,1
2026-07-05,KSFO,san-francisco,F,68-69°F,highest-temperature-in-san-francisco-on-july-5-2026,664399,1
2026-07-05,LTAC,ankara,C,25°C,highest-temperature-in-ankara-on-july-5-2026,661245,1
2026-07-05,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-july-5-2026,664400,1
2026-07-05,NZWN,wellington,C,14°C,highest-temperature-in-wellington-on-july-5-2026,661246,1
2026-07-05,SAEZ,buenos-aires,C,9°C,highest-temperature-in-buenos-aires-on-july-5-2026,664380,1
2026-07-05,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-july-5-2026,664379,1
2026-07-05,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-5-2026,661268,1
2026-07-05,WSSS,singapore,C,33°C,highest-temperature-in-singapore-on-july-5-2026,661253,1
2026-07-05,ZGSZ,shenzhen,C,32°C,highest-temperature-in-shenzhen-on-july-5-2026,661262,1
2026-07-06,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-july-6-2026,667962,1
2026-07-06,EFHK,helsinki,C,17°C,highest-temperature-in-helsinki-on-july-6-2026,665013,1
2026-07-06,KATL,atlanta,F,90-91°F,highest-temperature-in-atlanta-on-july-6-2026,667966,1
2026-07-06,KAUS,austin,F,98-99°F,highest-temperature-in-austin-on-july-6-2026,667969,1
2026-07-06,KDAL,dallas,F,98-99°F,highest-temperature-in-dallas-on-july-6-2026,667965,1
2026-07-06,KHOU,houston,F,96-97°F,highest-temperature-in-houston-on-july-6-2026,667971,1
2026-07-06,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-6-2026,667972,1
2026-07-06,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-july-6-2026,667967,1
2026-07-06,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-july-6-2026,667973,1
2026-07-06,LTAC,ankara,C,27°C,highest-temperature-in-ankara-on-july-6-2026,665003,1
2026-07-06,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-july-6-2026,667974,1
2026-07-06,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-6-2026,664850,1
2026-07-06,SAEZ,buenos-aires,C,11°C,highest-temperature-in-buenos-aires-on-july-6-2026,667961,1
2026-07-06,SBGR,sao-paulo,C,24°C,highest-temperature-in-sao-paulo-on-july-6-2026,667960,1
2026-07-06,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-6-2026,664869,1
2026-07-06,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-july-6-2026,664854,1
2026-07-06,ZGSZ,shenzhen,C,29°C,highest-temperature-in-shenzhen-on-july-6-2026,664867,1
2026-07-07,CYYZ,toronto,C,27°C,highest-temperature-in-toronto-on-july-7-2026,671358,1
2026-07-07,EFHK,helsinki,C,17°C,highest-temperature-in-helsinki-on-july-7-2026,668439,1
2026-07-07,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-7-2026,671362,1
2026-07-07,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-july-7-2026,671365,1
2026-07-07,KDAL,dallas,F,100-101°F,highest-temperature-in-dallas-on-july-7-2026,671361,1
2026-07-07,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-july-7-2026,671367,1
2026-07-07,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-7-2026,671368,1
2026-07-07,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-july-7-2026,671363,1
2026-07-07,KSFO,san-francisco,F,62-63°F,highest-temperature-in-san-francisco-on-july-7-2026,671369,1
2026-07-07,LTAC,ankara,C,28°C,highest-temperature-in-ankara-on-july-7-2026,668418,1
2026-07-07,MMMX,mexico-city,C,24°C,highest-temperature-in-mexico-city-on-july-7-2026,671370,1
2026-07-07,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-7-2026,668419,1
2026-07-07,SAEZ,buenos-aires,C,18°C,highest-temperature-in-buenos-aires-on-july-7-2026,671357,1
2026-07-07,SBGR,sao-paulo,C,21°C,highest-temperature-in-sao-paulo-on-july-7-2026,671356,1
2026-07-07,WMKK,kuala-lumpur,C,32°C,highest-temperature-in-kuala-lumpur-on-july-7-2026,668440,1
2026-07-07,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-july-7-2026,668425,1
2026-07-07,ZGSZ,shenzhen,C,28°C,highest-temperature-in-shenzhen-on-july-7-2026,668434,1
2026-07-08,CYYZ,toronto,C,29°C,highest-temperature-in-toronto-on-july-8-2026,675113,1
2026-07-08,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-july-8-2026,671860,1
2026-07-08,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-8-2026,675117,1
2026-07-08,KAUS,austin,F,98-99°F,highest-temperature-in-austin-on-july-8-2026,675127,1
2026-07-08,KDAL,dallas,F,100-101°F,highest-temperature-in-dallas-on-july-8-2026,675116,1
2026-07-08,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-july-8-2026,675129,1
2026-07-08,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-8-2026,675130,1
2026-07-08,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-july-8-2026,675118,1
2026-07-08,KSFO,san-francisco,F,64-65°F,highest-temperature-in-san-francisco-on-july-8-2026,675131,1
2026-07-08,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-july-8-2026,671838,1
2026-07-08,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-july-8-2026,675132,1
2026-07-08,NZWN,wellington,C,13°C,highest-temperature-in-wellington-on-july-8-2026,671839,1
2026-07-08,SAEZ,buenos-aires,C,18°C,highest-temperature-in-buenos-aires-on-july-8-2026,675112,1
2026-07-08,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-july-8-2026,675111,1
2026-07-08,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-8-2026,671861,1
2026-07-08,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-july-8-2026,671846,1
2026-07-08,ZGSZ,shenzhen,C,31°C,highest-temperature-in-shenzhen-on-july-8-2026,671855,1
2026-07-09,CYYZ,toronto,C,29°C,highest-temperature-in-toronto-on-july-9-2026,678804,1
2026-07-09,EFHK,helsinki,C,19°C,highest-temperature-in-helsinki-on-july-9-2026,675507,1
2026-07-09,KATL,atlanta,F,94-95°F,highest-temperature-in-atlanta-on-july-9-2026,678808,1
2026-07-09,KAUS,austin,F,96-97°F,highest-temperature-in-austin-on-july-9-2026,678811,1
2026-07-09,KDAL,dallas,F,100-101°F,highest-temperature-in-dallas-on-july-9-2026,678807,1
2026-07-09,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-july-9-2026,678813,1
2026-07-09,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-9-2026,678814,1
2026-07-09,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-july-9-2026,678809,1
2026-07-09,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-july-9-2026,678815,1
2026-07-09,LTAC,ankara,C,31°C,highest-temperature-in-ankara-on-july-9-2026,675486,1
2026-07-09,MMMX,mexico-city,C,23°C,highest-temperature-in-mexico-city-on-july-9-2026,678816,1
2026-07-09,NZWN,wellington,C,11°C,highest-temperature-in-wellington-on-july-9-2026,675487,1
2026-07-09,SBGR,sao-paulo,C,22°C,highest-temperature-in-sao-paulo-on-july-9-2026,678802,1
2026-07-09,WMKK,kuala-lumpur,C,34°C,highest-temperature-in-kuala-lumpur-on-july-9-2026,675508,1
2026-07-09,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-july-9-2026,675493,1
2026-07-09,ZGSZ,shenzhen,C,30°C,highest-temperature-in-shenzhen-on-july-9-2026,675502,1
2026-07-10,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-july-10-2026,682454,1
2026-07-10,EFHK,helsinki,C,22°C,highest-temperature-in-helsinki-on-july-10-2026,679362,1
2026-07-10,KATL,atlanta,F,92-93°F,highest-temperature-in-atlanta-on-july-10-2026,682458,1
2026-07-10,KAUS,austin,F,94-95°F,highest-temperature-in-austin-on-july-10-2026,682461,1
2026-07-10,KDAL,dallas,F,98-99°F,highest-temperature-in-dallas-on-july-10-2026,682457,1
2026-07-10,KHOU,houston,F,92-93°F,highest-temperature-in-houston-on-july-10-2026,682463,1
2026-07-10,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-10-2026,682464,1
2026-07-10,KMIA,miami,F,92-93°F,highest-temperature-in-miami-on-july-10-2026,682459,1
2026-07-10,KSFO,san-francisco,F,64-65°F,highest-temperature-in-san-francisco-on-july-10-2026,682465,1
2026-07-10,LTAC,ankara,C,29°C,highest-temperature-in-ankara-on-july-10-2026,679345,1
2026-07-10,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-july-10-2026,682466,1
2026-07-10,NZWN,wellington,C,10°C,highest-temperature-in-wellington-on-july-10-2026,679196,1
2026-07-10,SAEZ,buenos-aires,C,14°C,highest-temperature-in-buenos-aires-on-july-10-2026,682446,1
2026-07-10,SBGR,sao-paulo,C,26°C,highest-temperature-in-sao-paulo-on-july-10-2026,682445,1
2026-07-10,WMKK,kuala-lumpur,C,33°C,highest-temperature-in-kuala-lumpur-on-july-10-2026,679208,1
2026-07-10,WSSS,singapore,C,32°C,highest-temperature-in-singapore-on-july-10-2026,679200,1
2026-07-10,ZGSZ,shenzhen,C,33°C,highest-temperature-in-shenzhen-on-july-10-2026,679206,1
2026-07-11,CYYZ,toronto,C,26°C,highest-temperature-in-toronto-on-july-11-2026,686127,1
2026-07-11,EFHK,helsinki,C,28°C,highest-temperature-in-helsinki-on-july-11-2026,682960,1
2026-07-11,KATL,atlanta,F,94-95°F,highest-temperature-in-atlanta-on-july-11-2026,686138,1
2026-07-11,KAUS,austin,F,90-91°F,highest-temperature-in-austin-on-july-11-2026,686141,1
2026-07-11,KDAL,dallas,F,98-99°F,highest-temperature-in-dallas-on-july-11-2026,686137,1
2026-07-11,KHOU,houston,F,88-89°F,highest-temperature-in-houston-on-july-11-2026,686143,1
2026-07-11,KLAX,los-angeles,F,74-75°F,highest-temperature-in-los-angeles-on-july-11-2026,686145,1
2026-07-11,KMIA,miami,F,90-91°F,highest-temperature-in-miami-on-july-11-2026,686139,1
2026-07-11,KSFO,san-francisco,F,66-67°F,highest-temperature-in-san-francisco-on-july-11-2026,686146,1
2026-07-11,LTAC,ankara,C,30°C,highest-temperature-in-ankara-on-july-11-2026,682938,1
2026-07-11,MMMX,mexico-city,C,25°C,highest-temperature-in-mexico-city-on-july-11-2026,686147,1
2026-07-11,NZWN,wellington,C,10°C,highest-temperature-in-wellington-on-july-11-2026,682939,1
2026-07-11,SAEZ,buenos-aires,C,12°C,highest-temperature-in-buenos-aires-on-july-11-2026,686126,1
2026-07-11,SBGR,sao-paulo,C,28°C,highest-temperature-in-sao-paulo-on-july-11-2026,686125,1
2026-07-11,WMKK,kuala-lumpur,C,29°C,highest-temperature-in-kuala-lumpur-on-july-11-2026,682961,1
2026-07-11,WSSS,singapore,C,31°C,highest-temperature-in-singapore-on-july-11-2026,682946,1
2026-07-11,ZGSZ,shenzhen,C,34°C,highest-temperature-in-shenzhen-on-july-11-2026,682955,1
